Token ID,Owner Address,Attribute collection,Attribute clan,Attribute revealed,Attribute tier,Attribute appearance,Attribute color theme,Attribute animation,Attribute hair,Attribute hair color,Attribute skin tone,Attribute brow,Attribute brow detail,Attribute face,Attribute face detail,Attribute pupil,Attribute eye color,Attribute accessory,Attribute upper,Attribute lower,Attribute hands
3401,0xbB1E0ba6cf05ef6b1a004F37a9B458f33A198eC6,Pilot Edition 01,Bubblegum Violence,true,Runner,Female,Harlequin Tonic,Finger Gun,Common,Sand X,Skin tone 00,Clan,01,Rare,05,Clan,Lolita Jam,Common,Common,Common,Rare
3402,0x4E09f69Ee420F1bBC04b27febD6C30783211cE6d,Pilot Edition 01,Emerald Hand,true,Officer,Female,Emerald Palace,March,Common,Camo Green,Skin tone 02,Common,01,Rare,05,Common,Elite,Rare,Common,Common,Common
3403,0xD29BE4885E53BB300a2fdcC6B4793AEb3ef90da2,Pilot Edition 01,Emerald Hand,true,Adept,Female,Emerald Palace,March,Rare,Dark Umber,Skin tone 00,Common,00,Rare,05,Common,Aura,Clan,Common,Common,Rare
3404,0xE358A9065280b490620C7dD8475e7f4C9b85084D,Pilot Edition 01,Bubblegum Violence,false,,,,,,,,,,,,,,,,,
3405,0x7f594c516B40E3Afc8AbEA53e1457772159Be413,Pilot Edition 01,Grimbone,true,Officer,Female,Scorched Earth,Bagua,Common,Dark Umber,Skin tone 02,Common,00,Clan,01,Common,Hot Orange,Common,Common,Common,Rare
3406,0xee042A508848a5a0C55a6A22328A3e55D0b8717f,Pilot Edition 01,Bubblegum Violence,true,Grand Master,Male,Tumblers Mule,Dance,Common,Jolt Lime,Skin tone 00,Common,01,Rare,01,Common,Aquamarine Chill,Common,Rare,Rare,Rare
3407,0x7f594c516B40E3Afc8AbEA53e1457772159Be413,Pilot Edition 01,Grimbone,true,Officer,Female,Scorched Earth,Bagua,Rare,Late Blue,Skin tone 04,Common,01,Common,00,Rare,Sun Spots,Rare,Rare,Common,Common
3408,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Adept,Male,Elite Corps,Scream,Rare,Elegant Green,Skin tone 01,Common,00,Common,00,Common,Aura,Clan,Rare,Rare,Clan
3409,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Adept,Male,Harlequin Tonic,Dance,Clan,Bubblegum Chew,Skin tone 03,Common,00,Common,00,Common,Sapphire Star,Clan,Rare,Rare,Rare
3410,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Runner,Female,Scorched Earth,Bagua,Common,Crimson Locks,Skin tone 02,Rare,00,Common,00,Common,Sun Spots,Common,Common,Clan,Clan
3411,0x2eCfea4C456a7f826C9C8A47aF89AeD6C43b5810,Pilot Edition 01,Emerald Hand,true,Officer,Female,Emerald Palace,March,Rare,Dust,Skin tone 03,Clan,00,Rare,01,Common,Aura,Rare,Rare,Rare,Rare
3412,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Adept,Male,Tumblers Mule,Dance,Common,Bubblegum Chew,Skin tone 04,Common,00,Common,00,Rare,Sapphire Star,Clan,Common,Common,Common
3413,0x2eCfea4C456a7f826C9C8A47aF89AeD6C43b5810,Pilot Edition 01,Emerald Hand,true,Master,Male,Elite Corps,Scream,Clan,Faded Blue,Skin tone 04,Common,01,Rare,02,Common,Elite,Rare,Common,Common,Rare
3414,0x2eCfea4C456a7f826C9C8A47aF89AeD6C43b5810,Pilot Edition 01,Grimbone,true,Officer,Male,Sun Rise,Powers,Rare,Ginger,Skin tone 00,Common,01,Rare,00,Uncommon,Dusk,Common,Common,Rare,Common
3415,0xFee2D1Dc50867EA4C2746B87b00F51BFb3Ed8daf,Pilot Edition 01,Grimbone,true,Runner,Female,Sun Rise,Bagua,Clan,Silver,Skin tone 01,Common,00,Common,00,Rare,Dusk,Rare,Rare,Common,Common
3416,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Runner,Female,Mime Burst,Finger Gun,Clan,Bubblegum Chew,Skin tone 02,Common,01,Clan,00,Common,Yuletide Up,Common,Clan,Common,Rare
3417,0x93c8642f94539CfAca4b601c5d59f48D9421F57f,Pilot Edition 01,Emerald Hand,true,Adept,Female,Elite Corps,March,Rare,Faded Blue,Skin tone 00,Clan,00,Rare,02,Uncommon,Aura,Common,Common,Common,Common
3418,0x455d9B5042C8195A2eC77E8DC27d99C5A88B6319,Pilot Edition 01,Bubblegum Violence,true,Runner,Female,Harlequin Tonic,Finger Gun,Common,Sky Green,Skin tone 03,Common,01,Common,00,Uncommon,Yuletide Up,Common,Clan,Common,Common
3419,0xae506f3ff41dDD28F35ba818331f0D2FB207c92B,Pilot Edition 01,Grimbone,true,Runner,Female,Dark Side,Bagua,Common,Silver,Skin tone 01,Common,01,Common,00,Rare,Dusk,Common,Common,Clan,Rare
3420,0xcDcf42b9aC096592d31c22D2Cb2676a0c09F79BB,Pilot Edition 01,Emerald Hand,true,Grand Master,Male,Elite Corps,Scream,Common,Dust,Skin tone 02,Common,00,Common,00,Rare,Elite,Common,Rare,Clan,Common
3421,0xe319c6d728eCfB7E6781Bb323D13cd788063d473,Pilot Edition 01,Bubblegum Violence,true,Officer,Female,Harlequin Tonic,Finger Gun,Rare,Melon Light,Skin tone 00,Common,00,Rare,02,Common,Yuletide Up,Rare,Rare,Common,Common
3422,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Runner,Female,Dark Side,Bagua,Common,Ginger,Skin tone 04,Common,01,Common,00,Uncommon,Hot Orange,Rare,Common,Common,Common
3423,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Adept,Male,Elite Corps,Scream,Rare,Dark Umber,Skin tone 02,Rare,00,Rare,02,Common,Elite,Common,Common,Common,Common
3424,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Runner,Male,Tumblers Mule,Dance,Clan,Melon Light,Skin tone 02,Common,01,Rare,04,Rare,Lolita Jam,Rare,Rare,Rare,Clan
3425,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Adept,Female,Scorched Earth,Bagua,Common,Champagne,Skin tone 02,Rare,01,Rare,04,Common,Blue Blaze,Common,Rare,Common,Rare
3426,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Runner,Male,Elite Corps,Scream,Rare,Dust,Skin tone 03,Rare,01,Rare,02,Uncommon,Aura,Common,Clan,Common,Common
3427,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Adept,Female,Scorched Earth,Bagua,Common,Void Blue,Skin tone 02,Rare,00,Rare,02,Common,Dusk,Common,Rare,Common,Common
3428,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Runner,Male,Emerald Palace,Scream,Common,Dark Umber,Skin tone 02,Common,01,Clan,00,Uncommon,Astral,Common,Common,Rare,Common
3429,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Runner,Male,Harlequin Tonic,Dance,Common,Melon Light,Skin tone 04,Common,00,Rare,02,Common,Ruby Cherry,Rare,Common,Common,Common
3430,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Runner,Male,Scorched Earth,Powers,Common,Champagne,Skin tone 03,Common,01,Common,00,Rare,Blue Blaze,Rare,Common,Common,Common
3431,0x928Cba925807c000af18D48e7ed0dE1F9a5cB6d4,Pilot Edition 01,Emerald Hand,true,Adept,Male,Elite Corps,Scream,Common,Dust,Skin tone 00,Rare,01,Clan,00,Common,Gem Stone,Common,Common,Common,Common
3432,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Adept,Male,Harlequin Tonic,Dance,Common,Toxic X,Skin tone 01,Common,01,Common,00,Common,Lolita Jam,Clan,Rare,Rare,Clan
3433,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Adept,Male,Harlequin Tonic,Dance,Common,Toxic X,Skin tone 03,Common,01,Common,00,Common,Sapphire Star,Common,Rare,Common,Common
3434,0x7095569640Fc9bDA1B47ed2558f85E78B6fcBefD,Pilot Edition 01,Emerald Hand,true,Master,Female,Emerald Palace,March,Common,Elegant Green,Skin tone 00,Common,01,Common,00,Common,Elite,Clan,Clan,Common,Common
3435,0x5eDD043226B7c66dF4225bfB4769244B71a839a9,Pilot Edition 01,Grimbone,true,Master,Male,Scorched Earth,Powers,Clan,Green Means Go,Skin tone 01,Rare,00,Rare,04,Rare,Faded,Common,Clan,Common,Common
3436,0x5eDD043226B7c66dF4225bfB4769244B71a839a9,Pilot Edition 01,Grimbone,true,Officer,Female,Scorched Earth,Bagua,Common,Ginger,Skin tone 00,Common,01,Rare,01,Rare,Blue Blaze,Rare,Common,Rare,Rare
3437,0xD29BE4885E53BB300a2fdcC6B4793AEb3ef90da2,Pilot Edition 01,Bubblegum Violence,true,Grand Master,Male,Tumblers Mule,Dance,Common,Toxic X,Skin tone 03,Common,01,Common,00,Common,Yuletide Up,Common,Rare,Common,Rare
3438,0xb631bBEfc3E8C052084E0944525f71299cf08F3d,Pilot Edition 01,Emerald Hand,true,Adept,Male,Elegance,Scream,Common,Camo Green,Skin tone 00,Rare,01,Rare,00,Common,Elite,Common,Common,Common,Common
3439,0xb631bBEfc3E8C052084E0944525f71299cf08F3d,Pilot Edition 01,Emerald Hand,true,Officer,Female,Emerald Palace,March,Common,Elegant Green,Skin tone 03,Common,01,Rare,00,Common,Aura,Common,Common,Rare,Rare
3440,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Runner,Female,Tumblers Mule,Finger Gun,Rare,Sand X,Skin tone 04,Rare,01,Common,00,Common,Lolita Jam,Common,Common,Rare,Common
3441,0xD29BE4885E53BB300a2fdcC6B4793AEb3ef90da2,Pilot Edition 01,Grimbone,true,Master,Male,Scorched Earth,Powers,Rare,Ginger,Skin tone 01,Common,01,Common,00,Uncommon,Blue Blaze,Common,Common,Rare,Common
3442,0xD29BE4885E53BB300a2fdcC6B4793AEb3ef90da2,Pilot Edition 01,Emerald Hand,true,Grand Master,Female,Elite Corps,March,Common,Faded Blue,Skin tone 01,Clan,01,Rare,03,Common,Aura,Rare,Common,Common,Clan
3443,0xD29BE4885E53BB300a2fdcC6B4793AEb3ef90da2,Pilot Edition 01,Grimbone,true,Adept,Male,Scorched Earth,Powers,Rare,Champagne,Skin tone 04,Common,01,Common,00,Common,Dusk,Common,Clan,Clan,Rare
3444,0xA931FC0321cB4a18870f836Ee4D0649524b94B10,Pilot Edition 01,Bubblegum Violence,true,Officer,Female,Harlequin Tonic,Finger Gun,Common,Sky Green,Skin tone 02,Rare,01,Rare,05,Uncommon,Yuletide Up,Rare,Rare,Common,Common
3445,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Runner,Male,Elite Corps,Scream,Rare,Barren,Skin tone 04,Common,01,Rare,00,Common,Elite,Common,Rare,Common,Common
3446,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Adept,Female,Scorched Earth,Bagua,Clan,Champagne,Skin tone 00,Rare,01,Clan,00,Rare,Hot Orange,Rare,Common,Common,Rare
3447,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Runner,Male,Tumblers Mule,Dance,Clan,Jolt Lime,Skin tone 02,Common,00,Common,00,Rare,Ruby Cherry,Common,Rare,Common,Clan
3448,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Adept,Male,Scorched Earth,Powers,Rare,Void Blue,Skin tone 03,Clan,01,Common,00,Common,Blue Blaze,Common,Common,Rare,Clan
3449,0xba98d38b3C0306CE9B6d95B22ccE420BA09364e3,Pilot Edition 01,Emerald Hand,true,Officer,Female,Emerald Palace,March,Common,Faded Blue,Skin tone 04,Clan,01,Common,00,Common,Elite,Common,Common,Rare,Common
3450,0xb61D2757DE108cA33725e84EaB6A88ED453496EB,Pilot Edition 01,Bubblegum Violence,true,Officer,Male,Harlequin Tonic,Dance,Clan,Bubblegum Chew,Skin tone 01,Common,00,Rare,05,Common,Yuletide Up,Clan,Rare,Clan,Common
3451,0xba98d38b3C0306CE9B6d95B22ccE420BA09364e3,Pilot Edition 01,Emerald Hand,true,Officer,Male,Emerald Palace,Scream,Clan,Dust,Skin tone 03,Rare,01,Clan,02,Rare,Astral,Common,Rare,Common,Common
3452,0xB525eA0268cfF5aA01db9dAC42C84249Fb98c4b4,Pilot Edition 01,Bubblegum Violence,true,Master,Male,Harlequin Tonic,Dance,Common,Bubblegum Chew,Skin tone 02,Rare,00,Rare,01,Common,Lolita Jam,Common,Common,Common,Common
3453,0xba98d38b3C0306CE9B6d95B22ccE420BA09364e3,Pilot Edition 01,Grimbone,true,Runner,Female,Dark Side,Bagua,Rare,Late Blue,Skin tone 04,Clan,01,Rare,05,Rare,Faded,Common,Clan,Clan,Rare
3454,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Runner,Female,Scorched Earth,Bagua,Common,Ginger,Skin tone 04,Common,01,Common,00,Common,Blue Blaze,Rare,Common,Common,Common
3455,0xba98d38b3C0306CE9B6d95B22ccE420BA09364e3,Pilot Edition 01,Emerald Hand,true,Adept,Male,Emerald Palace,Scream,Clan,Dust,Skin tone 02,Rare,00,Clan,02,Common,Gem Stone,Clan,Clan,Clan,Rare
3456,0xba98d38b3C0306CE9B6d95B22ccE420BA09364e3,Pilot Edition 01,Bubblegum Violence,true,Runner,Female,Mime Burst,Finger Gun,Common,Sand X,Skin tone 03,Rare,00,Common,00,Common,Lolita Jam,Common,Common,Rare,Clan
3457,0xba98d38b3C0306CE9B6d95B22ccE420BA09364e3,Pilot Edition 01,Grimbone,true,Adept,Female,Dark Side,Bagua,Common,Silver,Skin tone 01,Clan,00,Common,00,Common,Sun Spots,Clan,Common,Rare,Rare
3458,0x0c5C815aC0384ac94c0383B83F5b7542bfF6bE5E,Pilot Edition 01,Emerald Hand,true,Master,Female,Elite Corps,March,Common,Dust,Skin tone 04,Common,01,Common,00,Uncommon,Elite,Common,Common,Common,Common
3459,0x71a88960Ca5ED0CAE9e9480637DfdB9621F2F634,Pilot Edition 01,Bubblegum Violence,true,Officer,Female,Tumblers Mule,Finger Gun,Clan,Electric Ice,Skin tone 02,Common,00,Rare,03,Uncommon,Yuletide Up,Rare,Rare,Common,Common
3460,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Adept,Male,Elite Corps,Scream,Common,Camo Green,Skin tone 01,Common,01,Common,00,Common,Astral,Common,Rare,Clan,Common
3461,0xba98d38b3C0306CE9B6d95B22ccE420BA09364e3,Pilot Edition 01,Grimbone,true,Officer,Female,Scorched Earth,Bagua,Clan,Silver,Skin tone 02,Common,01,Clan,00,Uncommon,Sun Spots,Common,Common,Common,Common
3462,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Adept,Male,Mime Burst,Dance,Common,Sky Green,Skin tone 01,Rare,00,Common,00,Common,Yuletide Up,Clan,Clan,Common,Rare
3463,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Runner,Male,Harlequin Tonic,Dance,Rare,Bubblegum Chew,Skin tone 02,Rare,01,Common,00,Rare,Sapphire Star,Rare,Rare,Rare,Common
3464,0x1A18e2Eb5D13cdABc5b4A54D9ed4930C20564925,Pilot Edition 01,Grimbone,true,Master,Male,Scorched Earth,Powers,Common,Green Means Go,Skin tone 03,Rare,01,Clan,00,Common,Dusk,Clan,Common,Rare,Rare
3465,0x7a8a29d55ba1779109eE5b35d7fFb79C8bE48602,Pilot Edition 01,Emerald Hand,true,Runner,Male,Emerald Palace,Scream,Common,Elegant Green,Skin tone 00,Common,01,Common,00,Uncommon,Astral,Rare,Rare,Common,Clan
3466,0x81F721c2c86Ed240D09a5061b4315A0709522e0A,Pilot Edition 01,Bubblegum Violence,true,Officer,Female,Tumblers Mule,Finger Gun,Common,Toxic X,Skin tone 02,Clan,01,Rare,00,Common,Sapphire Star,Common,Common,Common,Common
3467,0x81F721c2c86Ed240D09a5061b4315A0709522e0A,Pilot Edition 01,Grimbone,true,Master,Female,Scorched Earth,Bagua,Common,Green Means Go,Skin tone 04,Rare,00,Common,00,Common,Blue Blaze,Common,Rare,Common,Common
3468,0x81F721c2c86Ed240D09a5061b4315A0709522e0A,Pilot Edition 01,Emerald Hand,true,Runner,Female,Elite Corps,March,Common,Dark Umber,Skin tone 02,Common,00,Common,00,Common,Elite,Common,Rare,Common,Rare
3469,0x81F721c2c86Ed240D09a5061b4315A0709522e0A,Pilot Edition 01,Grimbone,true,Officer,Female,Sun Rise,Bagua,Common,Silver,Skin tone 03,Rare,00,Common,00,Common,Blue Blaze,Rare,Clan,Rare,Common
3470,0x81F721c2c86Ed240D09a5061b4315A0709522e0A,Pilot Edition 01,Emerald Hand,true,Runner,Male,Emerald Palace,Scream,Common,Elegant Green,Skin tone 04,Clan,01,Rare,04,Common,Elite,Common,Rare,Common,Common
3471,0x81F721c2c86Ed240D09a5061b4315A0709522e0A,Pilot Edition 01,Bubblegum Violence,true,Master,Female,Harlequin Tonic,Finger Gun,Common,Toxic X,Skin tone 03,Common,00,Rare,04,Uncommon,Sapphire Star,Clan,Rare,Common,Common
3472,0x81F721c2c86Ed240D09a5061b4315A0709522e0A,Pilot Edition 01,Bubblegum Violence,true,Officer,Female,Harlequin Tonic,Finger Gun,Rare,Electric Ice,Skin tone 02,Rare,00,Rare,05,Common,Ruby Cherry,Clan,Rare,Common,Common
3473,0x81F721c2c86Ed240D09a5061b4315A0709522e0A,Pilot Edition 01,Grimbone,true,Adept,Male,Dark Side,Powers,Common,Silver,Skin tone 02,Common,00,Common,00,Common,Blue Blaze,Rare,Rare,Common,Common
3474,0x81F721c2c86Ed240D09a5061b4315A0709522e0A,Pilot Edition 01,Emerald Hand,true,Adept,Male,Emerald Palace,Scream,Rare,Dark Umber,Skin tone 03,Common,01,Rare,04,Rare,Astral,Common,Rare,Common,Common
3475,0x81F721c2c86Ed240D09a5061b4315A0709522e0A,Pilot Edition 01,Grimbone,true,Runner,Male,Scorched Earth,Powers,Common,Late Blue,Skin tone 00,Clan,01,Clan,02,Common,Faded,Rare,Rare,Rare,Rare
3476,0x81F721c2c86Ed240D09a5061b4315A0709522e0A,Pilot Edition 01,Bubblegum Violence,true,Officer,Male,Harlequin Tonic,Dance,Common,Toxic X,Skin tone 00,Clan,00,Rare,03,Clan,Lolita Jam,Rare,Common,Rare,Clan
3477,0x81F721c2c86Ed240D09a5061b4315A0709522e0A,Pilot Edition 01,Emerald Hand,false,,,,,,,,,,,,,,,,,
3478,0x81F721c2c86Ed240D09a5061b4315A0709522e0A,Pilot Edition 01,Emerald Hand,true,Master,Female,Emerald Palace,March,Common,Camo Green,Skin tone 03,Common,01,Rare,03,Common,Aura,Common,Rare,Common,Rare
3479,0x81F721c2c86Ed240D09a5061b4315A0709522e0A,Pilot Edition 01,Bubblegum Violence,false,,,,,,,,,,,,,,,,,
3480,0x81F721c2c86Ed240D09a5061b4315A0709522e0A,Pilot Edition 01,Grimbone,true,Runner,Male,Sun Rise,Powers,Rare,Silver,Skin tone 04,Common,01,Rare,04,Common,Dusk,Rare,Rare,Rare,Rare
3481,0x81F721c2c86Ed240D09a5061b4315A0709522e0A,Pilot Edition 01,Emerald Hand,true,Runner,Female,Elegance,March,Rare,Camo Green,Skin tone 04,Common,01,Common,00,Rare,Elite,Common,Common,Clan,Clan
3482,0x81F721c2c86Ed240D09a5061b4315A0709522e0A,Pilot Edition 01,Grimbone,true,Runner,Female,Sun Rise,Bagua,Rare,Ginger,Skin tone 04,Common,00,Common,00,Common,Dusk,Common,Rare,Common,Clan
3483,0x81F721c2c86Ed240D09a5061b4315A0709522e0A,Pilot Edition 01,Bubblegum Violence,true,Runner,Male,Harlequin Tonic,Dance,Common,Sand X,Skin tone 01,Common,01,Common,00,Uncommon,Yuletide Up,Common,Rare,Common,Clan
3484,0x81F721c2c86Ed240D09a5061b4315A0709522e0A,Pilot Edition 01,Grimbone,false,,,,,,,,,,,,,,,,,
3485,0x2E8D6792a64bEB4ca29E54de305AeaD4A01F61e1,Pilot Edition 01,Bubblegum Violence,true,Adept,Female,Tumblers Mule,Finger Gun,Rare,Bubblegum Chew,Skin tone 03,Rare,01,Common,00,Uncommon,Aquamarine Chill,Common,Common,Common,Common
3486,0x17033bA3d21a35D70A008888eD74B1815f61f4c3,Pilot Edition 01,Emerald Hand,true,Adept,Male,Elite Corps,Scream,Rare,Faded Blue,Skin tone 01,Rare,00,Common,00,Uncommon,Elite,Rare,Common,Common,Rare
3487,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Adept,Male,Emerald Palace,Scream,Rare,Camo Green,Skin tone 00,Rare,01,Rare,05,Rare,Elite,Common,Common,Common,Common
3488,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Adept,Male,Sun Rise,Powers,Common,Crimson Locks,Skin tone 02,Common,01,Clan,01,Rare,Dusk,Common,Rare,Common,Clan
3489,0x21451C5d2Dc3BF7baf98219BC9A7c4219eAc0B67,Pilot Edition 01,Bubblegum Violence,false,,,,,,,,,,,,,,,,,
3490,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Runner,Male,Scorched Earth,Powers,Common,Ginger,Skin tone 03,Rare,00,Rare,02,Common,Blue Blaze,Common,Common,Common,Common
3491,0x35F94713E5994eaea87B9276DB03bEc7Bb4fDe01,Pilot Edition 01,Bubblegum Violence,true,Runner,Female,Tumblers Mule,Finger Gun,Common,Sand X,Skin tone 01,Rare,00,Common,00,Uncommon,Sapphire Star,Clan,Rare,Clan,Common
3492,0x290BC3D957613d5Ca3f9AB7bB867348BD0C9BFc4,Pilot Edition 01,Emerald Hand,true,Runner,Female,Elegance,March,Common,Dust,Skin tone 04,Clan,01,Rare,03,Common,Elite,Clan,Rare,Common,Clan
3493,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Runner,Male,Sun Rise,Powers,Rare,Ginger,Skin tone 01,Clan,00,Common,00,Common,Sun Spots,Rare,Common,Common,Rare
3494,0x0d38213f35178f4671ddB7012025DEE7e1E3aa6a,Pilot Edition 01,Emerald Hand,true,Adept,Female,Elite Corps,March,Clan,Noir,Skin tone 01,Common,01,Common,00,Uncommon,Aura,Common,Common,Rare,Rare
3495,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Runner,Male,Tumblers Mule,Dance,Common,Sand X,Skin tone 00,Common,00,Common,00,Uncommon,Lolita Jam,Rare,Rare,Clan,Clan
3496,0x3e662E78B7DBA6dEe232b4e77627D5F37263CEA7,Pilot Edition 01,Grimbone,true,Runner,Male,Dark Side,Powers,Common,Silver,Skin tone 00,Common,00,Clan,02,Uncommon,Blue Blaze,Rare,Rare,Common,Common
3497,0xF5420585785Ab031F7b693EC57B6293973Cd3119,Pilot Edition 01,Emerald Hand,true,Master,Female,Elite Corps,March,Rare,Eclipse,Skin tone 04,Rare,00,Rare,05,Common,Elite,Rare,Rare,Rare,Clan
3498,0x15bE7e4f15bc3c279C6fAdB62F8f162295D290fA,Pilot Edition 01,Bubblegum Violence,true,Runner,Male,Tumblers Mule,Dance,Clan,Sand X,Skin tone 00,Rare,01,Clan,00,Uncommon,Yuletide Up,Rare,Common,Clan,Rare
3499,0xC236123DfaEb468246E909382c92Cb457fE19366,Pilot Edition 01,Emerald Hand,true,Adept,Female,Elegance,March,Clan,Elegant Green,Skin tone 02,Rare,01,Common,00,Uncommon,Astral,Clan,Rare,Rare,Clan
3500,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Runner,Male,Scorched Earth,Powers,Rare,Ginger,Skin tone 02,Common,00,Clan,02,Uncommon,Dusk,Rare,Rare,Clan,Rare
3501,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Runner,Male,Mime Burst,Dance,Clan,Jolt Lime,Skin tone 03,Rare,00,Common,00,Uncommon,Yuletide Up,Rare,Clan,Rare,Common
3502,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Runner,Female,Harlequin Tonic,Finger Gun,Common,Melon Light,Skin tone 03,Rare,00,Rare,03,Rare,Lolita Jam,Common,Rare,Common,Common
3503,0x6CE55CaCA95a00E938EA07a3Ca38f2C941Fe917e,Pilot Edition 01,Emerald Hand,true,Master,Male,Elegance,Scream,Clan,Barren,Skin tone 04,Common,01,Rare,05,Common,Elite,Common,Common,Common,Clan
3504,0xd3B7d2fc9b5055CF1409F8E14380119CE57764ad,Pilot Edition 01,Grimbone,true,Adept,Female,Sun Rise,Bagua,Clan,Silver,Skin tone 03,Clan,01,Rare,02,Uncommon,Faded,Common,Clan,Common,Clan
3505,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Emerald Hand,true,Runner,Male,Emerald Palace,Scream,Common,Elegant Green,Skin tone 02,Common,01,Common,00,Uncommon,Elite,Rare,Common,Common,Rare
3506,0xD11b696366bE60c62fE515e72D60741070BE4b90,Pilot Edition 01,Grimbone,true,Adept,Female,Dark Side,Bagua,Rare,Late Blue,Skin tone 02,Clan,00,Clan,02,Common,Dusk,Rare,Common,Common,Rare
3507,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Bubblegum Violence,true,Adept,Male,Tumblers Mule,Dance,Rare,Sand X,Skin tone 01,Rare,00,Common,00,Common,Yuletide Up,Rare,Rare,Common,Common
3508,0x000000000000000000000000000000000000dEaD,Pilot Edition 01,Grimbone,true,Adept,Male,Dark Side,Powers,Rare,Silver,Skin tone 02,Rare,01,Common,00,Rare,Dusk,Rare,Common,Common,Rare
3509,0x350DC39F5aD19e805465C4f8Eb0D98F61Eba1821,Pilot Edition 01,Emerald Hand,true,Grand Master,Female,Elite Corps,March,Rare,Barren,Skin tone 02,Rare,01,Clan,00,Common,Astral,Rare,Common,Rare,Rare
3510,0xA8fc3a85570783E117AC6B54491f13ec293E81f1,Pilot Edition 01,Bubblegum Violence,false,,,,,,,,,,,,,,,,,
3511,0x18fcb8F0B56C8B086e632036776A8348eA6829da,Pilot Edition 01,Grimbone,true,Runner,Male,Dark Side,Powers,Common,Ginger,Skin tone 02,Clan,01,Common,00,Common,Dusk,Common,Common,Common,Rare
3512,0xEB720CDc100e79085ECBC20cF094B24f4F6007C7,Pilot Edition 01,Bubblegum Violence,false,,,,,,,,,,,,,,,,,
